mun_code,Descripción general_Descripción general_Población total_2022,Descripción general_Descripción general_Densidad poblacional_2022,Demografía y población_Población desagregada por área_Población rural_2022,Economía_Valor agregado municipal_Valor agregado per cápita_2020,Economía_Valor agregado municipal_Valor agregado_2020
25307,0.014761535709046465,0.05146381777134114,0.02001459735625659,0.06764940448861267,0.006704141065503149
25312,0.0009347470607362819,0.008040937334457977,0.03032465601600303,0.06030386485832831,0.00039189044279642105
25317,0.0017912715509194124,0.004833542877799578,0.040818533236017626,0.07015490503495352,0.0008529455708146073
25320,0.004366414265974207,0.002603201596933451,0.09315275863001109,0.06458903334581177,0.0019137273849764978
25322,0.002156816508455822,0.002967536143578504,0.052009839699402594,0.040697616811034655,0.0006371962373213582
25324,0.0002345411379206947,0.0018409978105824124,0.00695807314897413,0.03654777669388142,5.282522340685222e-05
25326,0.0007827320004865495,0.0016511573447798417,0.022258265077176764,0.06545330081536681,0.0003565595646311903
25328,0.0005021180216575261,0.004884697494333205,0.018517016732895415,0.08224518114735706,0.00029458082073116696
25335,0.0007736186912958911,0.001922845197036215,0.023501743573108427,0.05230850516584781,0.0002838446822088027
25339,0.0003423819633434858,0.0004933578572354227,0.012407752818100722,0.08816332263781142,0.00022528781512865635
25368,0.00017252000592871394,0.0005820258592270424,0.006839131727624145,0.12776667416910725,0.00019940987167833604
25372,0.0006827387468668253,0.001082772716628433,0.026891574081583006,0.08344286426176144,0.000397151578406982
25377,0.004326416964526317,0.005885622824507835,0.09244992295839753,0.06389451397969144,0.0018785248271920125
25386,0.00476246349455157,0.014568834788776904,0.08847079177141622,0.1632704578160672,0.004850039884113009
25394,0.001189919718074717,0.0031147477622697184,0.02834049685075555,0.07782065081328503,0.0006300102959996164
25398,0.0006855233691195265,0.0027987259090175355,0.026026545562674024,0.05153603652599123,0.0002479577490603419
25402,0.0023886995978625748,0.007315110164308627,0.0612115805692969,0.06993442672533695,0.0011290910301786864
25407,0.0013234550124656146,0.004096348015087201,0.040613088962776746,0.09449439057049175,0.0008378465393468998
25426,0.0007104583956550779,0.0016926494226348946,0.023317925012840267,0.06246404245234313,0.00031010758680135914
25430,0.017119604462129328,0.06457815629667858,0.033163030843673134,0.05857210755241268,0.006876774751065947
25436,0.00038668277190918637,0.002287748128309419,0.014072932717000514,0.07115174199914912,0.00019919600437709372
25438,0.0009728457561027844,0.00040412147061565145,0.01811153461465683,0.05037872679842964,0.00034436912846037826
25473,0.020313819333455097,0.08583119431251604,0.009439623712594275,0.08318336441439003,0.011033200203789874
25483,0.0001926452303914179,0.002765191215956602,0.0025950855567269484,0.03935264835906095,4.666584513107348e-05
25486,0.0018308891311510248,0.008931596046771233,0.03863974265401563,0.038972574608547715,0.0005201252766213142
25488,0.0014912917900602402,0.0033176610745197714,0.046133052199064696,0.07394605820593991,0.000747851178984133
25489,0.00036908902222166533,0.0036842691596774297,0.014959586948882221,0.034301053169481295,8.332270056400656e-05
25491,0.0007489368122378579,0.005617345280020371,0.0230800421701403,0.055574925698408245,0.00029141558467278073
25506,0.0004621207202096365,0.002405403746336761,0.015927337604411645,0.08468308923930071,0.0002815776888156342
25513,0.0033607859115328043,0.0038968450106060567,0.062298272646176316,0.05418217351948926,0.0012672920802414716
25518,0.00043908429975547225,0.001509629572370141,0.019279323115183954,0.07442226773873578,0.0002348262967640637
25524,0.0005822391982920646,0.0042066146329485755,0.021274295136917795,0.149784234746696,0.0006168788437033382
